http://dbpedia.org/resource/Fernando_Torres	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Atlético_Madrid	 2001	 2007	 FALSE
http://dbpedia.org/resource/Fernando_Torres	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Liverpool_F.C.	 2007	 2011	 FALSE
http://dbpedia.org/resource/Fernando_Torres	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Chelsea_F.C.	 2011	 2013	 FALSE
http://dbpedia.org/resource/Yoann_Gourcuff	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/A.C._Milan	 2006	 2009	 FALSE
http://dbpedia.org/resource/Yoann_Gourcuff	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Olympique_Lyonnais	 2010	 2013	 FALSE
http://dbpedia.org/resource/Yoann_Gourcuff	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Lorient	 1992	 2001	 FALSE
http://dbpedia.org/resource/Yoann_Gourcuff	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Girondins_de_Bordeaux	 2009	 2010	 FALSE
http://dbpedia.org/resource/Abou_Diaby	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Paris_Saint-Germain_F.C.	 2001	 2002	 FALSE
http://dbpedia.org/resource/Abou_Diaby	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Arsenal_F.C.	 2006	 2013	 FALSE
http://dbpedia.org/resource/Abou_Diaby	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/France_national_football_team	 2007	 2013	 FALSE
http://dbpedia.org/resource/Abou_Diaby	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/AJ_Auxerre	 2004	 2006	 FALSE
http://dbpedia.org/resource/Richard_Brodie_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Crawley_Town_F.C.	 2010	 2013	 FALSE
http://dbpedia.org/resource/Richard_Brodie_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Fleetwood_Town_F.C.	 2011	 2012	 FALSE
http://dbpedia.org/resource/Richard_Brodie_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Newcastle_Benfield_F.C.	 2006	 2007	 FALSE
http://dbpedia.org/resource/Richard_Brodie_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/York_City_F.C.	 2007	 2010	 FALSE
http://dbpedia.org/resource/Richard_Brodie_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Barrow_A.F.C.	 2008	 2008	 FALSE
http://dbpedia.org/resource/Georgios_Samaras	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/SC_Heerenveen	 2002	 2006	 FALSE
http://dbpedia.org/resource/Georgios_Samaras	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Greece_national_football_team	 2006	 NOW	 FALSE
http://dbpedia.org/resource/Georgios_Samaras	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Manchester_City_F.C.	 2006	 2008	 FALSE
http://dbpedia.org/resource/Georgios_Samaras	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Celtic_F.C.	 2008	 NOW	 FALSE
http://dbpedia.org/resource/Theo_Walcott	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Arsenal_F.C.	 2006	 NOW	 FALSE
http://dbpedia.org/resource/Theo_Walcott	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Swindon_Town_F.C.	 2000	 2000	 FALSE
http://dbpedia.org/resource/Theo_Walcott	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/A.F.C._Newbury	 1999	 2000	 FALSE
http://dbpedia.org/resource/Theo_Walcott	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Southampton_F.C.	 2004	 2006	 FALSE
http://dbpedia.org/resource/Hatem_Ben_Arfa	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Newcastle_United_F.C.	 2011	 2011	 FALSE
http://dbpedia.org/resource/Hatem_Ben_Arfa	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Olympique_Lyonnais	 2004	 2008	 FALSE
http://dbpedia.org/resource/Hatem_Ben_Arfa	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Olympique_de_Marseille	 2008	 2011	 FALSE
http://dbpedia.org/resource/Clint_Dempsey	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Furman_University	 2001	 2003	 FALSE
http://dbpedia.org/resource/Clint_Dempsey	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Fulham_F.C.	 2007	 2012	 FALSE
http://dbpedia.org/resource/Clint_Dempsey	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/United_States_men's_national_soccer_team	 2004	 NOW	 FALSE
http://dbpedia.org/resource/Nani	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Manchester_United_F.C.	 2007	 NOW	 FALSE
http://dbpedia.org/resource/Nani	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Sport_Clube	 2000	 2003	 FALSE
http://dbpedia.org/resource/Nani	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Sporting_Clube_de_Portugal	 2003	 2007	 FALSE
http://dbpedia.org/resource/Nani	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Portugal_national_football_team	 2006	 NOW	 FALSE
http://dbpedia.org/resource/Arjen_Robben	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/PSV_Eindhoven	 2002	 2004	 FALSE
http://dbpedia.org/resource/Arjen_Robben	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Madrid_C.F.	 2007	 2009	 FALSE
http://dbpedia.org/resource/Arjen_Robben	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Chelsea_F.C.	 2004	 2007	 FALSE
http://dbpedia.org/resource/Arjen_Robben	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Groningen	 1996	 2000	 FALSE
http://dbpedia.org/resource/Arjen_Robben	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Netherlands_national_football_team	 2003	 NOW	 FALSE
http://dbpedia.org/resource/Arjen_Robben	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Bayern_Munich	 2009	 NOW	 FALSE
http://dbpedia.org/resource/Neymar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Brazil_national_football_team	 2010	 NOW	 FALSE
http://dbpedia.org/resource/Rafael_van_der_Vaart	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Hamburger_SV	 2005	 2008	 FALSE
http://dbpedia.org/resource/Rafael_van_der_Vaart	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Madrid_C.F.	 2008	 2010	 FALSE
http://dbpedia.org/resource/Rafael_van_der_Vaart	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tottenham_Hotspur_F.C.	 2010	 2012	 FALSE
http://dbpedia.org/resource/Rafael_van_der_Vaart	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/AFC_Ajax	 2000	 2000	 FALSE
http://dbpedia.org/resource/Klaas-Jan_Huntelaar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/PSV_Eindhoven	 2002	 2004	 FALSE
http://dbpedia.org/resource/Klaas-Jan_Huntelaar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/AGOVV_Apeldoorn	 2003	 2004	 FALSE
http://dbpedia.org/resource/Klaas-Jan_Huntelaar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/SC_Heerenveen	 2004	 2006	 FALSE
http://dbpedia.org/resource/Klaas-Jan_Huntelaar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/A.C._Milan	 2009	 2010	 FALSE
http://dbpedia.org/resource/Klaas-Jan_Huntelaar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/AFC_Ajax	 2006	 2009	 FALSE
http://dbpedia.org/resource/Klaas-Jan_Huntelaar	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Real_Madrid_C.F.	 2009	 2009	 FALSE
http://dbpedia.org/resource/Gary_Hooper	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Scunthorpe_United_F.C.	 2008	 2010	 FALSE
http://dbpedia.org/resource/Gary_Hooper	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Celtic_F.C.	 2010	 NOW	 FALSE
http://dbpedia.org/resource/Gary_Hooper	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Hereford_United_F.C.	 2008	 2008	 FALSE
http://dbpedia.org/resource/Gary_Hooper	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Leyton_Orient_F.C.	 2007	 2007	 FALSE
http://dbpedia.org/resource/Gary_Hooper	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Southend_United_F.C.	 2006	 2008	 FALSE
http://dbpedia.org/resource/Gary_Hooper	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tottenham_Hotspur_F.C.	 1995	 2002	 FALSE
http://dbpedia.org/resource/Gareth_Bale	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tottenham_Hotspur_F.C.	 2007	 NOW	 FALSE
http://dbpedia.org/resource/Gareth_Bale	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Southampton_F.C.	 2006	 2007	 FALSE
http://dbpedia.org/resource/Luciano_Becchio	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Leeds_United_A.F.C.	 2008	 2013	 FALSE
http://dbpedia.org/resource/Luciano_Becchio	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Boca_Juniors	 2002	 2003	 FALSE
http://dbpedia.org/resource/Luciano_Becchio	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/RCD_Mallorca_B	 2003	 2005	 FALSE
http://dbpedia.org/resource/Luciano_Becchio	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Mérida_UD	 2006	 2008	 FALSE
http://dbpedia.org/resource/Luciano_Becchio	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Ciudad_de_Murcia	 2004	 2005	 FALSE
http://dbpedia.org/resource/Scott_Brown_(Scottish_footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Hibernian_F.C.	 2002	 2007	 FALSE
http://dbpedia.org/resource/Scott_Brown_(Scottish_footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Celtic_F.C.	 2007	 NOW	 FALSE
http://dbpedia.org/resource/Scott_Brown_(Scottish_footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Scotland_national_football_team	 2005	 NOW	 FALSE
http://dbpedia.org/resource/Mikel_John_Obi	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Chelsea_F.C.	 2006	 NOW	 FALSE
http://dbpedia.org/resource/Mikel_John_Obi	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FK_Lyn	 2005	 2006	 FALSE
http://dbpedia.org/resource/Mathieu_Valbuena	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Olympique_de_Marseille	 2006	 NOW	 FALSE
http://dbpedia.org/resource/Mathieu_Valbuena	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Girondins_de_Bordeaux	 2001	 2003	 FALSE
http://dbpedia.org/resource/Mathieu_Valbuena	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Libourne-Saint-Seurin	 2004	 2006	 FALSE
http://dbpedia.org/resource/Yohan_Cabaye	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Lille_OSC	 2004	 2004	 FALSE
