date
2008-11-16^^http://www.w3.org/2001/XMLSchema#date [http://dbpedia.org/ontology/activeYearsEndDate, http://dbpedia.org/property/termEnd]
1961-08-04^^http://www.w3.org/2001/XMLSchema#date [http://dbpedia.org/property/birthDate, http://dbpedia.org/property/dateOfBirth, http://dbpedia.org/ontology/birthDate]
2005-01-03^^http://www.w3.org/2001/XMLSchema#date [http://dbpedia.org/ontology/activeYearsStartDate, http://dbpedia.org/property/termStart]
1997-01-08^^http://www.w3.org/2001/XMLSchema#date [http://dbpedia.org/ontology/activeYearsStartDate, http://dbpedia.org/property/termStart]
2004-11-04^^http://www.w3.org/2001/XMLSchema#date [http://dbpedia.org/ontology/activeYearsEndDate, http://dbpedia.org/property/termEnd]
2009-01-20^^http://www.w3.org/2001/XMLSchema#date [http://dbpedia.org/ontology/activeYearsStartDate, http://dbpedia.org/property/termStart]
