http://dbpedia.org/resource/Nihat_Erim,http://dbpedia.org/property/termStart,1949,
http://dbpedia.org/resource/Ernesto_Ruffo_Appel,http://dbpedia.org/ontology/activeYearsStartDate,1989,
http://dbpedia.org/resource/Georges_Vanier,http://dbpedia.org/property/termEnd,1967,
http://dbpedia.org/resource/Edward_Terry_Sanford,http://dbpedia.org/property/years,1921,
http://dbpedia.org/resource/Ian_Lang,_Baron_Lang_of_Monkton,http://dbpedia.org/ontology/activeYearsStartDate,1995,
http://dbpedia.org/resource/Hugh_Gallen,http://dbpedia.org/ontology/deathDate,1982,
http://dbpedia.org/resource/Ernest_Leonard_Lee,http://dbpedia.org/property/deathDate,1977,
http://dbpedia.org/resource/Linda_Lingle,http://dbpedia.org/ontology/activeYearsStartDate,1991,
http://dbpedia.org/resource/Samuel_H._Shapiro,http://dbpedia.org/property/termEnd,1968,
http://dbpedia.org/resource/Glenn_Cunningham_(New_Jersey),http://dbpedia.org/ontology/activeYearsEndDate,2004,
http://dbpedia.org/resource/Robert_Brown_Black,http://dbpedia.org/property/deathDate,1999,
http://dbpedia.org/resource/Howard_Baker,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Lito_Atienza,http://dbpedia.org/ontology/activeYearsStartDate,2007,
http://dbpedia.org/resource/Thomas_Mann_Randolph,_Jr.,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Erskine_Bowles,http://dbpedia.org/property/years,1994,
http://dbpedia.org/resource/Alfonso_Valdivieso_Sarmiento,http://dbpedia.org/ontology/activeYearsStartDate,2008,
http://dbpedia.org/resource/Dana_Perino,http://dbpedia.org/property/birthDate,1972,
http://dbpedia.org/resource/Paul_Rieger,http://dbpedia.org/property/termEnd,1998,
http://dbpedia.org/resource/James_M._Swift,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Mark_Hatfield,http://dbpedia.org/ontology/activeYearsStartDate,1957,
http://dbpedia.org/resource/Derek_Bok,http://dbpedia.org/property/termStart,1968,
http://dbpedia.org/resource/Jim_Bradley_(politician),http://dbpedia.org/property/post5years,2007,
http://dbpedia.org/resource/Colin_Barnett,http://dbpedia.org/ontology/birthDate,1950,
http://dbpedia.org/resource/Paul_Keating,http://dbpedia.org/ontology/activeYearsStartDate,1983,
http://dbpedia.org/resource/Jesus_Borja,http://dbpedia.org/ontology/birthDate,1948,
http://dbpedia.org/resource/Felix_Perera,http://dbpedia.org/ontology/birthDate,1945,
http://dbpedia.org/resource/George_H._W._Bush,http://dbpedia.org/ontology/activeYearsEndDate,1973,
http://dbpedia.org/resource/Nicolae_Costin,http://dbpedia.org/property/dateOfDeath,1995,
http://dbpedia.org/resource/Juana_Calderón_Tapia,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Peter_Goldsmith,_Baron_Goldsmith,http://dbpedia.org/ontology/birthDate,1950,
http://dbpedia.org/resource/Hazel_Cosgrove,_Lady_Cosgrove,http://dbpedia.org/ontology/activeYearsStartDate,1996,
http://dbpedia.org/resource/Albert_Ritchie,http://dbpedia.org/property/termStart,1920,
http://dbpedia.org/resource/Daniel_Pfeiffer,http://dbpedia.org/property/termStart,2009,
http://dbpedia.org/resource/Russell_Whitson,http://dbpedia.org/property/termEnd,1959,
http://dbpedia.org/resource/Chet_Culver,http://dbpedia.org/ontology/activeYearsStartDate,1999,
http://dbpedia.org/resource/Merlyn_Rees,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Jill_White,http://dbpedia.org/property/termEnd,1998,
http://dbpedia.org/resource/Steve_Beshear,http://dbpedia.org/property/birthDate,1944,
http://dbpedia.org/resource/Manuel_L._Quezon,http://dbpedia.org/property/termEnd,1916,
http://dbpedia.org/resource/Per_Albin_Hansson,http://dbpedia.org/property/deathDate,1946,
http://dbpedia.org/resource/John_Hall_(New_Zealand_politician),http://dbpedia.org/ontology/deathDate,1907,
http://dbpedia.org/resource/Frederick_Lee,_Baron_Lee_of_Newton,http://dbpedia.org/property/years,1966,
http://dbpedia.org/resource/Nicolae_Costin,http://dbpedia.org/ontology/birthDate,1936,
http://dbpedia.org/resource/Franklin_Van_Antwerpen,http://dbpedia.org/property/dateOfBirth,1941,
http://dbpedia.org/resource/David_Petraeus,http://dbpedia.org/property/years,2005,
http://dbpedia.org/resource/Ann_Paton,_Lady_Paton,http://dbpedia.org/property/birthDate,1952,
http://dbpedia.org/resource/Henry_Gage,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Ray_LaHood,http://dbpedia.org/property/termStart,1995,
http://dbpedia.org/resource/Jan_Brewer,http://dbpedia.org/property/termStart,2009,
http://dbpedia.org/resource/James_Gillett,http://dbpedia.org/property/dateOfDeath,1937,
http://dbpedia.org/resource/Jorge_B._Vargas,http://dbpedia.org/ontology/activeYearsEndDate,1942,
http://dbpedia.org/resource/John_Boehner,http://dbpedia.org/property/years,1995,
http://dbpedia.org/resource/Ahmad_Tavakkoli,http://dbpedia.org/property/dateOfBirth,1951,
http://dbpedia.org/resource/Frans_Andriessen,http://dbpedia.org/property/termEnd,1980,
http://dbpedia.org/resource/Jay_Dardenne,http://dbpedia.org/property/years,1992,
http://dbpedia.org/resource/William_Andrew_Charlton,http://dbpedia.org/ontology/deathDate,1930,
http://dbpedia.org/resource/Scott_Walker_(politician),http://dbpedia.org/property/years,1993,
http://dbpedia.org/resource/Geoff_Plant,http://dbpedia.org/ontology/activeYearsStartDate,2001,
http://dbpedia.org/resource/Ira_Reiner,http://dbpedia.org/property/termStart,1984,
http://dbpedia.org/resource/Philip_Ruddock,http://dbpedia.org/property/birthDate,1943,
http://dbpedia.org/resource/Dave_Neumann,http://dbpedia.org/property/termStart,1980,
http://dbpedia.org/resource/Mel_Lopez,http://dbpedia.org/ontology/activeYearsStartDate,1986,
http://dbpedia.org/resource/Liam_Fox,http://dbpedia.org/property/years,1999,
http://dbpedia.org/resource/Adolfo_Ruiz_Cortines,http://dbpedia.org/ontology/deathDate,1973,
http://dbpedia.org/resource/Bourke_B._Hickenlooper,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Bung_Mokhtar_Radin,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Robert_Mosbacher,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Bill_Deedes,http://dbpedia.org/property/years,1974,
http://dbpedia.org/resource/John_Waldron_(police_officer),http://dbpedia.org/ontology/birthDate,1909,
http://dbpedia.org/resource/George_M._Brown,http://dbpedia.org/property/termstart,1920,
http://dbpedia.org/resource/Mike_Reynolds_(politician),http://dbpedia.org/property/years,2001,
http://dbpedia.org/resource/William_Ure,http://dbpedia.org/ontology/deathDate,2001,
http://dbpedia.org/resource/William_H._Avery_(politician),http://dbpedia.org/property/termStart,1965,
http://dbpedia.org/resource/Augusto_Espinosa_Valderrama,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Bob_Blizzard,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/George_Thorn,http://dbpedia.org/ontology/deathDate,1905,
http://dbpedia.org/resource/Alicia_Llanos_de_Ramos,http://dbpedia.org/property/years,2007,
http://dbpedia.org/resource/Henry_Gage,http://dbpedia.org/property/deathDate,1924,
http://dbpedia.org/resource/Doug_Ford_(politician),http://dbpedia.org/property/termStart,1995,
http://dbpedia.org/resource/Diego_Benavente,http://dbpedia.org/ontology/activeYearsStartDate,2002,
http://dbpedia.org/resource/Christine_Todd_Whitman,http://dbpedia.org/property/termStart,1994,
http://dbpedia.org/resource/Edson_H._Deal,http://dbpedia.org/ontology/birthDate,1903,
http://dbpedia.org/resource/Alejandro_Char_Chaljub,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Brad_Wall,http://dbpedia.org/property/termStart,2007,
http://dbpedia.org/resource/Muhammad_Zia-ul-Haq,http://dbpedia.org/property/birthDate,1924,
http://dbpedia.org/resource/Murray_Weidenbaum,http://dbpedia.org/property/termStart,1969,
http://dbpedia.org/resource/Carty_Salmon,http://dbpedia.org/ontology/activeYearsStartDate,1915,
http://dbpedia.org/resource/Coke_R._Stevenson,http://dbpedia.org/property/deathDate,1975,
http://dbpedia.org/resource/Xi_Jinping,http://dbpedia.org/property/birthDate,1953,
http://dbpedia.org/resource/Tom_Bradley_(American_politician),http://dbpedia.org/property/years,1963,
http://dbpedia.org/resource/John_Bercow,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Karolos_Papoulias,http://dbpedia.org/ontology/activeYearsStartDate,1985,
http://dbpedia.org/resource/Clarence_E._Case,http://dbpedia.org/property/termStart,1920,
http://dbpedia.org/resource/Iftikhar_Muhammad_Chaudhry,http://dbpedia.org/ontology/activeYearsStartDate,2009,
http://dbpedia.org/resource/James_Balcer,http://dbpedia.org/ontology/birthDate,1950,
http://dbpedia.org/resource/Margaret_Curran,http://dbpedia.org/property/years,1999,
http://dbpedia.org/resource/John_Spellar,http://dbpedia.org/ontology/activeYearsStartDate,1982,
http://dbpedia.org/resource/William_Scranton,http://dbpedia.org/property/termEnd,1963,
http://dbpedia.org/resource/Annie_Llewelyn-Davies,_Baroness_Llewelyn-Davies_of_Hastoe,http://dbpedia.org/property/deathDate,1997,
http://dbpedia.org/resource/Gaylord_Nelson,http://dbpedia.org/property/termStart,1963,
http://dbpedia.org/resource/John_M._Glendenning,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Michael_Havers,_Baron_Havers,http://dbpedia.org/ontology/activeYearsStartDate,1979,
http://dbpedia.org/resource/Lee_Hsien_Loong,http://dbpedia.org/property/termStart,2001,
http://dbpedia.org/resource/Frederick_Walker_Pitkin,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/John_Brumby,http://dbpedia.org/property/years,1983,
http://dbpedia.org/resource/Brad_Ward,http://dbpedia.org/property/termStart,1990,
http://dbpedia.org/resource/Mitch_McConnell,http://dbpedia.org/property/birthDate,1942,
http://dbpedia.org/resource/Paul_Laxalt,http://dbpedia.org/ontology/birthDate,1922,
http://dbpedia.org/resource/Michael_Dukakis,http://dbpedia.org/property/termStart,1963,
http://dbpedia.org/resource/Richard_Mourdock,http://dbpedia.org/property/termStart,2007,
http://dbpedia.org/resource/Daniel_Walker,http://dbpedia.org/ontology/activeYearsStartDate,1973,
http://dbpedia.org/resource/Tom_Foley,http://dbpedia.org/property/termEnd,1987,
http://dbpedia.org/resource/Michael_Cassidy,http://dbpedia.org/property/termStart,1970,
http://dbpedia.org/resource/Dennis_Patterson,http://dbpedia.org/property/termStart,1987,
http://dbpedia.org/resource/Calvin_Coolidge,http://dbpedia.org/property/stateEnd,1925,
http://dbpedia.org/resource/Raymond_Del_Tufo,_Jr.,http://dbpedia.org/property/birthDate,1919,
http://dbpedia.org/resource/Mervyn_M._Dymally,http://dbpedia.org/property/termStart,1967,
http://dbpedia.org/resource/William_D._Burns,http://dbpedia.org/property/birthDate,1973,
http://dbpedia.org/resource/Charles_Herbert_Allen,http://dbpedia.org/property/termStart,1900,
http://dbpedia.org/resource/Richard_Gozney,http://dbpedia.org/property/birthDate,1951,
http://dbpedia.org/resource/Joseph_Grew,http://dbpedia.org/property/termEnd,1924,
