/en/lukas_podolski	 plays_for	 Germany national football team	 2004	 null
/en/lukas_podolski	 plays_for	 Arsenal F.C.	 2012	 null
/en/lukas_podolski	 plays_for	 FC Bayern Munich II	 2007	 2008
/en/hugo_lloris	 plays_for	 Olympique Lyonnais	 2008	 2012
/en/hugo_lloris	 plays_for	 France national football team	 2008	 null
/en/hugo_lloris	 plays_for	 OGC Nice	 2005	 2008
/en/hugo_lloris	 plays_for	 Tottenham Hotspur F.C.	 2012-08-12	 null
/en/darren_bent	 plays_for	 Tottenham Hotspur F.C.	 2007	 2009
/en/darren_bent	 plays_for	 Sunderland A.F.C.	 2009	 2011
/en/darren_bent	 plays_for	 Ipswich Town F.C.	 2001	 2005
/en/darren_bent	 plays_for	 Charlton Athletic F.C.	 2005	 2007
/en/darren_bent	 plays_for	 England national football team	 2006	 null
/en/darren_bent	 plays_for	 Aston Villa F.C.	 2011-01	 null
/en/eduardo_da_silva	 plays_for	 GNK Dinamo Zagreb	 2001	 2007
/en/eduardo_da_silva	 plays_for	 Arsenal F.C.	 2007	 2010
/en/eduardo_da_silva	 plays_for	 FC Shakhtar Donetsk	 2010	 null
/en/eduardo_da_silva	 plays_for	 Croatia national football team	 2004	 null
/en/eduardo_da_silva	 plays_for	 NK Inter Zaprešić	 2002	 2003
/en/aaron_ramsey	 plays_for	 Arsenal F.C.	 2008	 null
/en/aaron_ramsey	 plays_for	 Wales national football team	 2008	 null
/en/aaron_ramsey	 plays_for	 Cardiff City F.C.	 2006	 2008
/en/aaron_ramsey	 plays_for	 Nottingham Forest F.C.	 2010	 2011
/en/aaron_ramsey	 plays_for	 Cardiff City F.C.	 2011	 2011
/en/xu_deshuai	 plays_for	 Hong Kong national football team	 2008	 null
/en/xu_deshuai	 plays_for	 Sun Pegasus FC	 2012	 null
/en/michael_chopra	 plays_for	 Sunderland A.F.C.	 2007-07	 2009
/en/michael_chopra	 plays_for	 Cardiff City F.C.	 2008	 2011
/en/michael_chopra	 plays_for	 Cardiff City F.C.	 2006-06	 2007-07
/en/michael_chopra	 plays_for	 Newcastle United F.C.	 2000	 2006
/en/michael_chopra	 plays_for	 Ipswich Town F.C.	 2011	 null
/en/gabriel_agbonlahor	 plays_for	 Aston Villa F.C.	 2005	 null
/en/gabriel_agbonlahor	 plays_for	 Watford F.C.	 2005	 2005
