"http://dbpedia.org/resource/Ronald_Ferguson"	"spouse"	"http://dbpedia.org/resource/Susan_Barrantes"	"""\""1956"	"""\""1974"	"2013"	"1"
"http://dbpedia.org/resource/Ronald_Ferguson"	"spouse"	"http://dbpedia.org/resource/Susan_Barrantes"	"""\""1956"	"""\""1974"	"1987"	"1"
"http://dbpedia.org/resource/Ronald_Ferguson"	"spouse"	"http://dbpedia.org/resource/Susan_Barrantes"	"""\""1956"	"""\""1974"	"1931"	"1"
"http://dbpedia.org/resource/Pamela_Stephenson"	"spouse"	"http://dbpedia.org/resource/Billy_Connolly"	"""\""1989"	"0"	"1981"	"2"
"http://dbpedia.org/resource/Pamela_Stephenson"	"spouse"	"http://dbpedia.org/resource/Billy_Connolly"	"""\""1989"	"0"	"2013"	"2"
"http://dbpedia.org/resource/Pamela_Stephenson"	"spouse"	"http://dbpedia.org/resource/Billy_Connolly"	"""\""1989"	"0"	"2060"	"2"
"http://dbpedia.org/resource/Pamela_Stephenson"	"spouse"	"http://dbpedia.org/resource/Billy_Connolly"	"""\""1989"	"0"	"1989"	"2"
"http://dbpedia.org/resource/Pamela_Stephenson"	"spouse"	"http://dbpedia.org/resource/Billy_Connolly"	"""\""1989"	"0"	"2217"	"2"
"http://dbpedia.org/resource/Billy_Connolly"	"spouse"	"http://dbpedia.org/resource/Pamela_Stephenson"	"""\""1969"	"""\""1985"	"2013"	"2"
"http://dbpedia.org/resource/Billy_Connolly"	"spouse"	"http://dbpedia.org/resource/Pamela_Stephenson"	"""\""1969"	"""\""1985"	"2060"	"2"
"http://dbpedia.org/resource/Billy_Connolly"	"spouse"	"http://dbpedia.org/resource/Pamela_Stephenson"	"""\""1969"	"""\""1985"	"1989"	"2"
"http://dbpedia.org/resource/Billy_Connolly"	"spouse"	"http://dbpedia.org/resource/Pamela_Stephenson"	"""\""1969"	"""\""1985"	"2217"	"2"
"http://dbpedia.org/resource/Venetia_Stevenson"	"spouse"	"http://dbpedia.org/resource/Russ_Tamblyn"	"""\""1956"	"""\""1957"	"1956"	"4"
"http://dbpedia.org/resource/Venetia_Stevenson"	"spouse"	"http://dbpedia.org/resource/Russ_Tamblyn"	"""\""1956"	"""\""1957"	"1955"	"2"
"http://dbpedia.org/resource/Venetia_Stevenson"	"spouse"	"http://dbpedia.org/resource/Russ_Tamblyn"	"""\""1956"	"""\""1957"	"1961"	"2"
"http://dbpedia.org/resource/Venetia_Stevenson"	"spouse"	"http://dbpedia.org/resource/The_Everly_Brothers"	"""\""1962"	"""\""1970"	"1958"	"4"
"http://dbpedia.org/resource/Venetia_Stevenson"	"spouse"	"http://dbpedia.org/resource/The_Everly_Brothers"	"""\""1962"	"""\""1970"	"1962"	"4"
"http://dbpedia.org/resource/Venetia_Stevenson"	"spouse"	"http://dbpedia.org/resource/The_Everly_Brothers"	"""\""1962"	"""\""1970"	"1965"	"4"
"http://dbpedia.org/resource/Dennis_Cole"	"spouse"	"http://dbpedia.org/resource/Jaclyn_Smith"	"""\""1960"	"""\""1965"	"1971"	"2"
"http://dbpedia.org/resource/Dennis_Cole"	"spouse"	"http://dbpedia.org/resource/Jaclyn_Smith"	"""\""1960"	"""\""1965"	"1981"	"3"
"http://dbpedia.org/resource/Dennis_Cole"	"spouse"	"http://dbpedia.org/resource/Jaclyn_Smith"	"""\""1960"	"""\""1965"	"1987"	"2"
"http://dbpedia.org/resource/Dennis_Cole"	"spouse"	"http://dbpedia.org/resource/Jaclyn_Smith"	"""\""1960"	"""\""1965"	"1978"	"2"
"http://dbpedia.org/resource/Dennis_Cole"	"spouse"	"http://dbpedia.org/resource/Jaclyn_Smith"	"""\""1960"	"""\""1965"	"1940"	"2"
"http://dbpedia.org/resource/Dennis_Cole"	"spouse"	"http://dbpedia.org/resource/Jaclyn_Smith"	"""\""1960"	"""\""1965"	"1837"	"2"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1980"	"4"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1971"	"2"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1981"	"2"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1987"	"2"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1978"	"2"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1940"	"2"
"http://dbpedia.org/resource/Jaclyn_Smith"	"spouse"	"http://dbpedia.org/resource/Dennis_Cole"	"""\""1978"	"""\""1981"	"1837"	"2"
"http://dbpedia.org/resource/Burt_Ward"	"spouse"	"http://dbpedia.org/resource/Tracy_Posner"	"""\""1965"	"""\""1967"	"2006"	"2"
"http://dbpedia.org/resource/Burt_Ward"	"spouse"	"http://dbpedia.org/resource/Tracy_Posner"	"""\""1965"	"""\""1967"	"2013"	"1"
"http://dbpedia.org/resource/Burt_Ward"	"spouse"	"http://dbpedia.org/resource/Tracy_Posner"	"""\""1965"	"""\""1967"	"1990"	"1"
"http://dbpedia.org/resource/Dean_McDermott"	"spouse"	"http://dbpedia.org/resource/Mary_Jo_Eustace"	"""\""1993"	"""\""2006"	"2007"	"3"
"http://dbpedia.org/resource/Dean_McDermott"	"spouse"	"http://dbpedia.org/resource/Mary_Jo_Eustace"	"""\""1993"	"""\""2006"	"1966"	"2"
"http://dbpedia.org/resource/Dean_McDermott"	"spouse"	"http://dbpedia.org/resource/Mary_Jo_Eustace"	"""\""1993"	"""\""2006"	"1962"	"1"
"http://dbpedia.org/resource/Dean_McDermott"	"spouse"	"http://dbpedia.org/resource/Mary_Jo_Eustace"	"""\""1993"	"""\""2006"	"2011"	"1"
"http://dbpedia.org/resource/Thomas_M._Davis"	"spouse"	"http://dbpedia.org/resource/Jeannemarie_Devolites_Davis"	"""\""1973"	"""\""2003"	"2013"	"1"
"http://dbpedia.org/resource/Thomas_M._Davis"	"spouse"	"http://dbpedia.org/resource/Jeannemarie_Devolites_Davis"	"""\""1973"	"""\""2003"	"1928"	"1"
"http://dbpedia.org/resource/Chris_Sarandon"	"spouse"	"http://dbpedia.org/resource/Susan_Sarandon"	"""\""1968"	"""\""1979"	"1996"	"2"
"http://dbpedia.org/resource/Chris_Sarandon"	"spouse"	"http://dbpedia.org/resource/Susan_Sarandon"	"""\""1968"	"""\""1979"	"1964"	"1"
