http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/to,2012
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/from,2001
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/to,2004
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/from,2005
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/from,2012
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/from,2000
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/to,2000
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/from,2001
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/to,2001
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/from,2002
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/teams/to,2005
http://dbpedia.org/resource/Robin_van_Persie,/sports/pro_athlete/sports_played_professionally/career_start,2002
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/to,2010
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2011
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/to,2012
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2001
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/to,2005
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2000
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/to,2001
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/to,2011
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2002
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/to,2006
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/soccer/football_player/statistics/from,2012
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/people/person/date_of_birth,1983
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2010
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2011
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2013
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2001
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2005
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2000
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2001
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2011
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2002
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2012
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/to,2013
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/teams/from,2013
http://dbpedia.org/resource/Nelson_Haedo_Valdez,/sports/pro_athlete/sports_played_professionally/career_start,2000
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2009
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2003
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/to,2003
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2002
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/to,2004
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/to,2008
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2005
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/to,2006
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/from,2008
http://dbpedia.org/resource/James_Milner,/soccer/football_player/statistics/to,2010
http://dbpedia.org/resource/James_Milner,/people/person/date_of_birth,1986
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2009
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2003
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/to,2003
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2002
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/to,2004
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/to,2008
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2005
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/from,2008
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/teams/to,2010
http://dbpedia.org/resource/James_Milner,/sports/pro_athlete/sports_played_professionally/career_start,2002
http://dbpedia.org/resource/Fernando_Torres,/soccer/football_player/statistics/from,2007
http://dbpedia.org/resource/Fernando_Torres,/soccer/football_player/statistics/to,2011
http://dbpedia.org/resource/Fernando_Torres,/soccer/football_player/statistics/from,2003
http://dbpedia.org/resource/Fernando_Torres,/soccer/football_player/statistics/from,2011
http://dbpedia.org/resource/Fernando_Torres,/soccer/football_player/statistics/from,2001
http://dbpedia.org/resource/Fernando_Torres,/soccer/football_player/statistics/to,2007
http://dbpedia.org/resource/Fernando_Torres,/people/person/date_of_birth,1984
http://dbpedia.org/resource/Fernando_Torres,/people/person/spouse_s/from,2009
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/teams/from,2007
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/teams/to,2011
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/teams/from,2003
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/teams/from,2011
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/teams/from,2001
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/teams/to,2007
http://dbpedia.org/resource/Fernando_Torres,/sports/pro_athlete/sports_played_professionally/career_start,2001
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/from,2008
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/to,2009
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/to,2009
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/from,2003
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/to,2006
http://dbpedia.org/resource/Yoann_Gourcuff,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/Yoann_Gourcuff,/people/person/date_of_birth,1986
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/from,2009
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/to,2010
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/to,2009
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/from,2003
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/Yoann_Gourcuff,/sports/pro_athlete/sports_played_professionally/career_start,2003
http://dbpedia.org/resource/Abou_Diaby,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Abou_Diaby,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Abou_Diaby,/soccer/football_player/statistics/to,2006
http://dbpedia.org/resource/Abou_Diaby,/soccer/football_player/statistics/from,2007
http://dbpedia.org/resource/Abou_Diaby,/people/person/date_of_birth,1986
http://dbpedia.org/resource/Abou_Diaby,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Abou_Diaby,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/Abou_Diaby,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/Abou_Diaby,/sports/pro_athlete/teams/from,2007
http://dbpedia.org/resource/Abou_Diaby,/sports/pro_athlete/sports_played_professionally/career_start,2004
http://dbpedia.org/resource/Georgios_Samaras,/soccer/football_player/statistics/from,2008
http://dbpedia.org/resource/Georgios_Samaras,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Georgios_Samaras,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Georgios_Samaras,/soccer/football_player/statistics/to,2008
http://dbpedia.org/resource/Georgios_Samaras,/soccer/football_player/statistics/from,2002
http://dbpedia.org/resource/Georgios_Samaras,/soccer/football_player/statistics/to,2006
http://dbpedia.org/resource/Georgios_Samaras,/people/person/date_of_birth,1985
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/teams/from,2008
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/teams/to,2008
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/teams/from,2002
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/Georgios_Samaras,/sports/pro_athlete/sports_played_professionally/career_start,2002
http://dbpedia.org/resource/Theo_Walcott,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Theo_Walcott,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Theo_Walcott,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Theo_Walcott,/soccer/football_player/statistics/to,2006
http://dbpedia.org/resource/Theo_Walcott,/people/person/date_of_birth,1989
http://dbpedia.org/resource/Theo_Walcott,/people/person/spouse_s/from,2013
http://dbpedia.org/resource/Theo_Walcott,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Theo_Walcott,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Theo_Walcott,/sports/pro_athlete/teams/from,2005
http://dbpedia.org/resource/Theo_Walcott,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/Theo_Walcott,/sports/pro_athlete/sports_played_professionally/career_start,2004
http://dbpedia.org/resource/Hatem_Ben_Arfa,/soccer/football_player/statistics/from,2008
http://dbpedia.org/resource/Hatem_Ben_Arfa,/soccer/football_player/statistics/to,2010
http://dbpedia.org/resource/Hatem_Ben_Arfa,/soccer/football_player/statistics/from,2007
http://dbpedia.org/resource/Hatem_Ben_Arfa,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/Hatem_Ben_Arfa,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Hatem_Ben_Arfa,/soccer/football_player/statistics/to,2008
http://dbpedia.org/resource/Hatem_Ben_Arfa,/people/person/date_of_birth,1987
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/teams/from,2008
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/teams/to,2011
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/teams/from,2007
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/teams/to,2008
http://dbpedia.org/resource/Hatem_Ben_Arfa,/sports/pro_athlete/sports_played_professionally/career_start,2004
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/from,2007
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/to,2012
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/to,2007
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/from,2012
http://dbpedia.org/resource/Clint_Dempsey,/soccer/football_player/statistics/to,2013
http://dbpedia.org/resource/Clint_Dempsey,/people/person/date_of_birth,1983
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/from,2007
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/to,2012
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/to,2006
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/from,2012
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/to,2013
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/teams/from,2013
http://dbpedia.org/resource/Clint_Dempsey,/sports/pro_athlete/sports_played_professionally/career_start,2004
http://dbpedia.org/resource/Nani,/soccer/football_player/statistics/from,2007
http://dbpedia.org/resource/Nani,/soccer/football_player/statistics/from,2006
http://dbpedia.org/resource/Nani,/soccer/football_player/statistics/from,2005
http://dbpedia.org/resource/Nani,/soccer/football_player/statistics/to,2007
http://dbpedia.org/resource/Nani,/people/person/date_of_birth,1986
http://dbpedia.org/resource/Nani,/sports/pro_athlete/teams/from,2007
http://dbpedia.org/resource/Nani,/sports/pro_athlete/teams/from,2006
http://dbpedia.org/resource/Nani,/sports/pro_athlete/teams/from,2005
http://dbpedia.org/resource/Nani,/sports/pro_athlete/teams/to,2007
http://dbpedia.org/resource/Nani,/sports/pro_athlete/sports_played_professionally/career_start,2005
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/from,2007
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/to,2009
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/from,2003
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/from,2002
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/to,2004
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/from,2009
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/from,2000
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/to,2002
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/from,2004
http://dbpedia.org/resource/Arjen_Robben,/soccer/football_player/statistics/to,2007
http://dbpedia.org/resource/Arjen_Robben,/people/person/date_of_birth,1984
http://dbpedia.org/resource/Arjen_Robben,/people/person/spouse_s/from,2007
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/from,2007
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/to,2009
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/from,2003
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/from,2002
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/to,2004
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/from,2009
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/from,2000
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/to,2002
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/from,2004
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/teams/to,2007
http://dbpedia.org/resource/Arjen_Robben,/sports/pro_athlete/sports_played_professionally/career_start,2000
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/from,2008
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/to,2010
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/from,2001
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/from,2005
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/to,2008
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/from,2000
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/to,2005
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/to,2012
http://dbpedia.org/resource/Rafael_van_der_Vaart,/soccer/football_player/statistics/from,2012
http://dbpedia.org/resource/Rafael_van_der_Vaart,/people/person/date_of_birth,1983
http://dbpedia.org/resource/Rafael_van_der_Vaart,/people/person/spouse_s/from,2005
http://dbpedia.org/resource/Rafael_van_der_Vaart,/people/person/spouse_s/to,2013
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/from,2008
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/to,2010
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/from,2001
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/from,2005
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/to,2008
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/from,2000
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/to,2005
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/to,2012
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/teams/from,2012
http://dbpedia.org/resource/Rafael_van_der_Vaart,/sports/pro_athlete/sports_played_professionally/career_start,2000
http://dbpedia.org/resource/Gary_Hooper,/soccer/football_player/statistics/from,2010
http://dbpedia.org/resource/Gary_Hooper,/people/person/date_of_birth,1988
http://dbpedia.org/resource/Gary_Hooper,/sports/pro_athlete/teams/from,2008
http://dbpedia.org/resource/Gary_Hooper,/sports/pro_athlete/teams/to,2010
http://dbpedia.org/resource/Gary_Hooper,/sports/pro_athlete/teams/from,2010
http://dbpedia.org/resource/Gary_Hooper,/sports/pro_athlete/teams/to,2013
http://dbpedia.org/resource/Gary_Hooper,/sports/pro_athlete/teams/from,2013
